VERSION;7.2.1.201802190531
DATE;01/08/2018 07:46
ITERATION;MODEL;OBJECTIVE FUNCTION;VALUE
1;base0209;NQDS QWI WELL INJ2;0.0
1;base0209;NQDS BHP WELL INJ2;-0.2453686651613588
1;base0209;NQDS QWI WELL INJ3;0.0
1;base0209;NQDS BHP WELL INJ3;-0.2299424837395211
1;base0209;NQDS QWI WELL INJ4;0.0
1;base0209;NQDS BHP WELL INJ4;-0.8194605987491673
1;base0209;NQDS QWI WELL INJ5;0.0
1;base0209;NQDS BHP WELL INJ5;-0.3947045862188114
1;base0209;NQDS QWI WELL INJ6;0.0
1;base0209;NQDS BHP WELL INJ6;0.2834867721916051
1;base0209;NQDS QWI WELL INJ7;0.0
1;base0209;NQDS BHP WELL INJ7;-1.26001239330408
1;base0209;NQDS QWI WELL INJ8;0.0
1;base0209;NQDS BHP WELL INJ8;-0.2448973971005988
1;base0209;NQDS QWI WELL INJ9;0.0
1;base0209;NQDS BHP WELL INJ9;-0.5502478118355559
1;base0210;NQDS QL WELL WILDCAT;1.95745802470696E-10
1;base0210;NQDS QW WELL WILDCAT;-1.754184552379389
1;base0210;NQDS QO WELL WILDCAT;0.04839216905425533
1;base0210;NQDS BHP WELL WILDCAT;-0.4557283125201752
1;base0210;NQDS QL WELL PROD1;-5.869631784756929E-10
1;base0210;NQDS QW WELL PROD1;-1.635025642467798
1;base0210;NQDS QO WELL PROD1;0.1516263601664773
1;base0210;NQDS BHP WELL PROD1;-0.2294934572852271
1;base0210;NQDS QL WELL PROD2;-7.259740199279212E-10
1;base0210;NQDS QW WELL PROD2;1.048334656516764
1;base0210;NQDS QO WELL PROD2;-0.2363036114371678
1;base0210;NQDS BHP WELL PROD2;0.1920618094510682
1;base0210;NQDS QL WELL PROD3;-1.166561321437735E-10
1;base0210;NQDS QW WELL PROD3;1.017845160942982E-4
1;base0210;NQDS QO WELL PROD3;-9.067533889888893E-7
1;base0210;NQDS BHP WELL PROD3;-0.7851047706820468
1;base0210;NQDS QL WELL PROD4;3.940444115521059E-10
1;base0210;NQDS QW WELL PROD4;-6.983525734306782
1;base0210;NQDS QO WELL PROD4;0.5301054600297049
1;base0210;NQDS BHP WELL PROD4;-0.4528941261085065
1;base0210;NQDS QL WELL PROD5;8.347651674609794E-15
1;base0210;NQDS QW WELL PROD5;2.752940338764053E-13
1;base0210;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0210;NQDS BHP WELL PROD5;-0.7932275942437657
1;base0210;NQDS QL WELL PROD6;1.30466175951374E-10
1;base0210;NQDS QW WELL PROD6;-69.76800083149728
1;base0210;NQDS QO WELL PROD6;2.740242497404379
1;base0210;NQDS BHP WELL PROD6;-0.7984624805511658
1;base0210;NQDS QL WELL PROD7;3.152967663378491E-10
1;base0210;NQDS QW WELL PROD7;-1.023532048183353
1;base0210;NQDS QO WELL PROD7;0.1154096782917727
1;base0210;NQDS BHP WELL PROD7;-0.6923811815581993
1;base0210;NQDS QL WELL PROD8;-3.061419447838081E-10
1;base0210;NQDS QW WELL PROD8;-19.25668117931241
1;base0210;NQDS QO WELL PROD8;0.3321455750304664
1;base0210;NQDS BHP WELL PROD8;-0.4306946415898804
1;base0210;NQDS QL WELL PROD9;-7.345010119402225E-11
1;base0210;NQDS QW WELL PROD9;-59.30192153219695
1;base0210;NQDS QO WELL PROD9;1.393315871351213
1;base0210;NQDS BHP WELL PROD9;-0.4415539934415488
1;base0210;NQDS QL WELL PROD10;-3.589848438989913E-10
1;base0210;NQDS QW WELL PROD10;-0.9504419236076028
1;base0210;NQDS QO WELL PROD10;0.02329591802947073
1;base0210;NQDS BHP WELL PROD10;-0.3932607949263654
1;base0210;NQDS QWI WELL INJ1;0.0
1;base0210;NQDS BHP WELL INJ1;0.1939599808159613
1;base0210;NQDS QWI WELL INJ2;0.0
1;base0210;NQDS BHP WELL INJ2;-0.151343093224256
1;base0210;NQDS QWI WELL INJ3;0.0
1;base0210;NQDS BHP WELL INJ3;-0.3008988025723531
1;base0210;NQDS QWI WELL INJ4;0.0
1;base0210;NQDS BHP WELL INJ4;-0.5481934918282118
1;base0210;NQDS QWI WELL INJ5;0.0
1;base0210;NQDS BHP WELL INJ5;-0.2875201760966968
1;base0210;NQDS QWI WELL INJ6;0.0
1;base0210;NQDS BHP WELL INJ6;-0.2922814614015387
1;base0210;NQDS QWI WELL INJ7;0.0
1;base0210;NQDS BHP WELL INJ7;-0.946418907345154
1;base0210;NQDS QWI WELL INJ8;0.0
1;base0210;NQDS BHP WELL INJ8;-0.2032082007490079
1;base0210;NQDS QWI WELL INJ9;0.0
1;base0210;NQDS BHP WELL INJ9;-0.450803754716899
1;base0211;NQDS QL WELL WILDCAT;1.865254230275699E-10
1;base0211;NQDS QW WELL WILDCAT;-8.982222743927075
1;base0211;NQDS QO WELL WILDCAT;0.2477839118584014
1;base0211;NQDS BHP WELL WILDCAT;-0.7575499623482813
1;base0211;NQDS QL WELL PROD1;4.991843485248166E-10
1;base0211;NQDS QW WELL PROD1;-9.672134943367855
1;base0211;NQDS QO WELL PROD1;0.8969518278059814
1;base0211;NQDS BHP WELL PROD1;-0.2474732784758864
1;base0211;NQDS QL WELL PROD2;-4.405858622171103E-10
1;base0211;NQDS QW WELL PROD2;-2.190842122316009
1;base0211;NQDS QO WELL PROD2;0.4935947822331724
1;base0211;NQDS BHP WELL PROD2;-0.3028726171832308
1;base0211;NQDS QL WELL PROD3;1.93706742450127E-10
1;base0211;NQDS QW WELL PROD3;6.443653143826045E-5
1;base0211;NQDS QO WELL PROD3;-5.782517117314652E-7
1;base0211;NQDS BHP WELL PROD3;-0.5961385585236239
1;base0211;NQDS QL WELL PROD4;3.031905301745511E-10
1;base0211;NQDS QW WELL PROD4;5.114447995115295
1;base0211;NQDS QO WELL PROD4;-0.3881653087555999
1;base0211;NQDS BHP WELL PROD4;-0.5568044489427041
1;base0211;NQDS QL WELL PROD5;2.137952355204873E-14
1;base0211;NQDS QW WELL PROD5;7.050671866078106E-13
1;base0211;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0211;NQDS BHP WELL PROD5;-1.510418198137127
1;base0211;NQDS QL WELL PROD6;6.366336082212204E-10
1;base0211;NQDS QW WELL PROD6;-20.61817069908618
1;base0211;NQDS QO WELL PROD6;0.8097496481073369
1;base0211;NQDS BHP WELL PROD6;-0.4914574860247009
1;base0211;NQDS QL WELL PROD7;2.817391771058327E-10
1;base0211;NQDS QW WELL PROD7;-67.61293044119502
1;base0211;NQDS QO WELL PROD7;7.624782442522891
1;base0211;NQDS BHP WELL PROD7;-0.5300209063237243
1;base0211;NQDS QL WELL PROD8;3.963278859869591E-10
1;base0211;NQDS QW WELL PROD8;-3.365647699310436
1;base0211;NQDS QO WELL PROD8;0.05804195687100033
1;base0211;NQDS BHP WELL PROD8;-0.3906262224776087
1;base0211;NQDS QL WELL PROD9;4.605399821396979E-14
1;base0211;NQDS QW WELL PROD9;-59.35529794246467
1;base0211;NQDS QO WELL PROD9;1.394575148902702
1;base0211;NQDS BHP WELL PROD9;-0.547862265136638
1;base0211;NQDS QL WELL PROD10;-2.619868336757583E-10
1;base0211;NQDS QW WELL PROD10;-14.39490810864382
1;base0211;NQDS QO WELL PROD10;0.3528018946490322
1;base0211;NQDS BHP WELL PROD10;-0.4065132274362854
1;base0211;NQDS QWI WELL INJ1;0.0
1;base0211;NQDS BHP WELL INJ1;0.2819749932253803
1;base0211;NQDS QWI WELL INJ2;0.0
1;base0211;NQDS BHP WELL INJ2;-0.1342381442454377
1;base0211;NQDS QWI WELL INJ3;0.0
1;base0211;NQDS BHP WELL INJ3;0.2784440008616616
1;base0211;NQDS QWI WELL INJ4;0.0
1;base0211;NQDS BHP WELL INJ4;-0.5546299953849687
1;base0211;NQDS QWI WELL INJ5;0.0
1;base0211;NQDS BHP WELL INJ5;-0.2815756912486627
1;base0211;NQDS QWI WELL INJ6;0.0
1;base0211;NQDS BHP WELL INJ6;-0.2407924079364646
1;base0211;NQDS QWI WELL INJ7;0.0
1;base0211;NQDS BHP WELL INJ7;-1.238312212227143
1;base0211;NQDS QWI WELL INJ8;0.0
1;base0211;NQDS BHP WELL INJ8;-0.1759271785920284
1;base0211;NQDS QWI WELL INJ9;0.0
1;base0211;NQDS BHP WELL INJ9;-0.55230214315464
1;base0212;NQDS QL WELL WILDCAT;1.44945833698254E-10
1;base0212;NQDS QW WELL WILDCAT;-1.042873439286203
1;base0212;NQDS QO WELL WILDCAT;0.02876204191528902
1;base0212;NQDS BHP WELL WILDCAT;-0.6376886508786578
1;base0212;NQDS QL WELL PROD1;-4.576801265133917E-10
1;base0212;NQDS QW WELL PROD1;-9.217716468183815
1;base0212;NQDS QO WELL PROD1;0.85480051689384
1;base0212;NQDS BHP WELL PROD1;-0.2608980009340411
1;base0212;NQDS QL WELL PROD2;-2.89734432133048E-10
1;base0212;NQDS QW WELL PROD2;-41.45911899398869
1;base0212;NQDS QO WELL PROD2;9.342420702285551
1;base0212;NQDS BHP WELL PROD2;0.141214697707176
1;base0212;NQDS QL WELL PROD3;1.06301952367145E-14
1;base0212;NQDS QW WELL PROD3;2.994091981683418E-13
1;base0212;NQDS QO WELL PROD3;0.0
1;base0212;NQDS BHP WELL PROD3;-0.4831000551848702
1;base0212;NQDS QL WELL PROD4;2.405427836972961E-10
1;base0212;NQDS QW WELL PROD4;14.06927506787723
1;base0212;NQDS QO WELL PROD4;-1.067799033124296
1;base0212;NQDS BHP WELL PROD4;-0.4484183281479569
1;base0212;NQDS QL WELL PROD5;2.357658874860392E-13
1;base0212;NQDS QW WELL PROD5;7.775233652105681E-12
1;base0212;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0212;NQDS BHP WELL PROD5;-2.643389600169199
1;base0212;NQDS QL WELL PROD6;4.601374573636784E-10
1;base0212;NQDS QW WELL PROD6;-30.76541521041297
1;base0212;NQDS QO WELL PROD6;1.208333423053874
1;base0212;NQDS BHP WELL PROD6;-0.7657120587991111
1;base0212;NQDS QL WELL PROD7;5.049989531010204E-10
1;base0212;NQDS QW WELL PROD7;-11.52630671142542
1;base0212;NQDS QO WELL PROD7;1.299867675274991
1;base0212;NQDS BHP WELL PROD7;-0.6399284725446955
1;base0212;NQDS QL WELL PROD8;-4.483537237560294E-10
1;base0212;NQDS QW WELL PROD8;10.13802124916948
1;base0212;NQDS QO WELL PROD8;-0.1748831646608924
1;base0212;NQDS BHP WELL PROD8;-0.421333383306633
1;base0212;NQDS QL WELL PROD9;-1.610200476334811E-10
1;base0212;NQDS QW WELL PROD9;-58.05777843421703
1;base0212;NQDS QO WELL PROD9;1.364089573880416
1;base0212;NQDS BHP WELL PROD9;-0.2787121185108979
1;base0212;NQDS QL WELL PROD10;2.594522907165375E-10
1;base0212;NQDS QW WELL PROD10;0.4975110909034107
1;base0212;NQDS QO WELL PROD10;-0.0121977692460677
1;base0212;NQDS BHP WELL PROD10;-0.3949275419252548
1;base0212;NQDS QWI WELL INJ1;0.0
1;base0212;NQDS BHP WELL INJ1;0.3555049087967171
1;base0212;NQDS QWI WELL INJ2;0.0
1;base0212;NQDS BHP WELL INJ2;-0.152361087758976
1;base0212;NQDS QWI WELL INJ3;0.0
1;base0212;NQDS BHP WELL INJ3;0.3257085416490443
1;base0212;NQDS QWI WELL INJ4;0.0
1;base0212;NQDS BHP WELL INJ4;-0.7118654326535067
1;base0212;NQDS QWI WELL INJ5;0.0
1;base0212;NQDS BHP WELL INJ5;-0.2776227228244599
1;base0212;NQDS QWI WELL INJ6;0.0
1;base0212;NQDS BHP WELL INJ6;-0.2720711830961682
1;base0212;NQDS QWI WELL INJ7;0.0
1;base0212;NQDS BHP WELL INJ7;-1.729964022937973
1;base0212;NQDS QWI WELL INJ8;0.0
1;base0212;NQDS BHP WELL INJ8;-0.3035431120994628
1;base0212;NQDS QWI WELL INJ9;0.0
1;base0212;NQDS BHP WELL INJ9;-0.3955038543022185
1;base0213;NQDS QL WELL WILDCAT;-8.44464867156067E-11
1;base0213;NQDS QW WELL WILDCAT;-15.03908620699433
1;base0213;NQDS QO WELL WILDCAT;0.4148657033441855
1;base0213;NQDS BHP WELL WILDCAT;-0.4313816029158744
1;base0213;NQDS QL WELL PROD1;-4.225065538799888E-10
1;base0213;NQDS QW WELL PROD1;-6.967879156830937
1;base0213;NQDS QO WELL PROD1;0.6461574298820805
1;base0213;NQDS BHP WELL PROD1;-0.2441201689658555
1;base0213;NQDS QL WELL PROD2;5.389487839350203E-10
1;base0213;NQDS QW WELL PROD2;-9.786761220231465
1;base0213;NQDS QO WELL PROD2;2.205178201979243
1;base0213;NQDS BHP WELL PROD2;0.1731729039702052
1;base0213;NQDS QL WELL PROD3;-1.170039717989514E-10
1;base0213;NQDS QW WELL PROD3;1.956872674866398E-5
1;base0213;NQDS QO WELL PROD3;-1.757080931567143E-7
1;base0213;NQDS BHP WELL PROD3;-0.6673504710619813
1;base0213;NQDS QL WELL PROD4;4.476933706334663E-10
1;base0213;NQDS QW WELL PROD4;4.408349059316488
1;base0213;NQDS QO WELL PROD4;-0.3345842493305479
1;base0213;NQDS BHP WELL PROD4;-0.5346769047529427
1;base0213;NQDS QL WELL PROD5;1.298528002594928E-14
1;base0213;NQDS QW WELL PROD5;4.28236617758178E-13
1;base0213;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0213;NQDS BHP WELL PROD5;-0.923802842677857
1;base0213;NQDS QL WELL PROD6;1.343706615443857E-10
1;base0213;NQDS QW WELL PROD6;-51.19891659497022
1;base0213;NQDS QO WELL PROD6;2.010904834686302
1;base0213;NQDS BHP WELL PROD6;-0.447812293124543
1;base0213;NQDS QL WELL PROD7;2.680260629360243E-10
1;base0213;NQDS QW WELL PROD7;10.22169603377738
1;base0213;NQDS QO WELL PROD7;-1.152537454127793
1;base0213;NQDS BHP WELL PROD7;-0.5930250044924914
1;base0213;NQDS QL WELL PROD8;1.526846645035617E-10
1;base0213;NQDS QW WELL PROD8;-35.84456564366164
1;base0213;NQDS QO WELL PROD8;0.6182672765238776
1;base0213;NQDS BHP WELL PROD8;0.5327056418681504
1;base0213;NQDS QL WELL PROD9;1.050457894552458E-14
1;base0213;NQDS QW WELL PROD9;-59.35529971766183
1;base0213;NQDS QO WELL PROD9;1.394575148902702
1;base0213;NQDS BHP WELL PROD9;-0.326514577044646
1;base0213;NQDS QL WELL PROD10;2.641328248401961E-10
1;base0213;NQDS QW WELL PROD10;2.624426778379532
1;base0213;NQDS QO WELL PROD10;-0.06433722747080917
1;base0213;NQDS BHP WELL PROD10;-0.396112185384898
1;base0213;NQDS QWI WELL INJ1;0.0
1;base0213;NQDS BHP WELL INJ1;0.2885919295585224
1;base0213;NQDS QWI WELL INJ2;0.0
1;base0213;NQDS BHP WELL INJ2;-0.2621370386560713
1;base0213;NQDS QWI WELL INJ3;0.0
1;base0213;NQDS BHP WELL INJ3;-0.2907282672256189
1;base0213;NQDS QWI WELL INJ4;0.0
1;base0213;NQDS BHP WELL INJ4;-0.4970543722420641
1;base0213;NQDS QWI WELL INJ5;0.0
1;base0213;NQDS BHP WELL INJ5;-0.2738161262861257
1;base0213;NQDS QWI WELL INJ6;0.0
1;base0213;NQDS BHP WELL INJ6;-0.2690029493592444
1;base0213;NQDS QWI WELL INJ7;0.0
1;base0213;NQDS BHP WELL INJ7;-1.394586051761668
1;base0213;NQDS QWI WELL INJ8;0.0
1;base0213;NQDS BHP WELL INJ8;-0.3102536338944687
1;base0213;NQDS QWI WELL INJ9;0.0
1;base0213;NQDS BHP WELL INJ9;-0.43606565730186
1;base0214;NQDS QL WELL WILDCAT;-2.081730823173493E-10
1;base0214;NQDS QW WELL WILDCAT;-1.995292537131792
1;base0214;NQDS QO WELL WILDCAT;0.05504215786843169
1;base0214;NQDS BHP WELL WILDCAT;-0.4829100936126847
1;base0214;NQDS QL WELL PROD1;4.938401136993746E-10
1;base0214;NQDS QW WELL PROD1;-17.06513320233464
1;base0214;NQDS QO WELL PROD1;1.582538708103825
1;base0214;NQDS BHP WELL PROD1;-0.3197035458011331
1;base0214;NQDS QL WELL PROD2;-5.340526301550148E-10
1;base0214;NQDS QW WELL PROD2;3.457222402998925
1;base0214;NQDS QO WELL PROD2;-0.7792953939642691
1;base0214;NQDS BHP WELL PROD2;-0.2861080467420806
1;base0214;NQDS QL WELL PROD3;1.992831946680348E-11
1;base0214;NQDS QW WELL PROD3;5.612993947458613E-10
1;base0214;NQDS QO WELL PROD3;0.0
1;base0214;NQDS BHP WELL PROD3;-0.6342446334092513
1;base0214;NQDS QL WELL PROD4;-3.187340834958742E-10
1;base0214;NQDS QW WELL PROD4;-15.22104246326234
1;base0214;NQDS QO WELL PROD4;1.155363921729964
1;base0214;NQDS BHP WELL PROD4;-0.438071927704079
1;base0214;NQDS QL WELL PROD5;2.334222824944775E-14
1;base0214;NQDS QW WELL PROD5;7.697944793263826E-13
1;base0214;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0214;NQDS BHP WELL PROD5;-1.497564529414062
1;base0214;NQDS QL WELL PROD6;1.791656461364102E-10
1;base0214;NQDS QW WELL PROD6;-71.8706275363835
1;base0214;NQDS QO WELL PROD6;2.822829575658232
1;base0214;NQDS BHP WELL PROD6;-0.2910263922506884
1;base0214;NQDS QL WELL PROD7;-3.978312636383527E-10
1;base0214;NQDS QW WELL PROD7;-18.95529927102091
1;base0214;NQDS QO WELL PROD7;2.137647945958332
1;base0214;NQDS BHP WELL PROD7;-0.5355279650442957
1;base0214;NQDS QL WELL PROD8;3.960825948299623E-10
1;base0214;NQDS QW WELL PROD8;-9.124031654683064
1;base0214;NQDS QO WELL PROD8;0.1573608799119138
1;base0214;NQDS BHP WELL PROD8;-0.4153375113548288
1;base0214;NQDS QL WELL PROD9;1.470795990134692E-14
1;base0214;NQDS QW WELL PROD9;-59.35529927340115
1;base0214;NQDS QO WELL PROD9;1.394575148902702
1;base0214;NQDS BHP WELL PROD9;-0.3097388068029474
1;base0214;NQDS QL WELL PROD10;-1.620036171164264E-10
1;base0214;NQDS QW WELL PROD10;-1.823950948777961
1;base0214;NQDS QO WELL PROD10;0.04470020897059361
1;base0214;NQDS BHP WELL PROD10;-0.4041531470789133
1;base0214;NQDS QWI WELL INJ1;0.0
1;base0214;NQDS BHP WELL INJ1;-0.1497711469826737
1;base0214;NQDS QWI WELL INJ2;0.0
1;base0214;NQDS BHP WELL INJ2;-0.1446786596320058
1;base0214;NQDS QWI WELL INJ3;0.0
1;base0214;NQDS BHP WELL INJ3;0.2575694473298077
1;base0214;NQDS QWI WELL INJ4;0.0
1;base0214;NQDS BHP WELL INJ4;-0.5241528787565333
1;base0214;NQDS QWI WELL INJ5;0.0
1;base0214;NQDS BHP WELL INJ5;-0.2071267526732635
1;base0214;NQDS QWI WELL INJ6;-0.2963195016429736
1;base0214;NQDS BHP WELL INJ6;2.828556024466085
1;base0214;NQDS QWI WELL INJ7;0.0
1;base0214;NQDS BHP WELL INJ7;-0.788356040646116
1;base0214;NQDS QWI WELL INJ8;0.0
1;base0214;NQDS BHP WELL INJ8;0.1889448931168819
1;base0214;NQDS QWI WELL INJ9;0.0
1;base0214;NQDS BHP WELL INJ9;-0.3701680296407529
1;base0215;NQDS QL WELL WILDCAT;-1.801721486505659E-10
1;base0215;NQDS QW WELL WILDCAT;-8.049522104482625
1;base0215;NQDS QO WELL WILDCAT;0.2220523996032215
1;base0215;NQDS BHP WELL WILDCAT;-0.482082661303313
1;base0215;NQDS QL WELL PROD1;-4.85315803766919E-10
1;base0215;NQDS QW WELL PROD1;-13.16483068895931
1;base0215;NQDS QO WELL PROD1;1.220849682479533
1;base0215;NQDS BHP WELL PROD1;-0.2525617828111283
1;base0215;NQDS QL WELL PROD2;-5.506410911455434E-10
1;base0215;NQDS QW WELL PROD2;1.834375629917762
1;base0215;NQDS QO WELL PROD2;-0.4135196640725177
1;base0215;NQDS BHP WELL PROD2;0.1599560420673088
1;base0215;NQDS QL WELL PROD3;6.581156104730815E-11
1;base0215;NQDS QW WELL PROD3;2.303519243572607E-4
1;base0215;NQDS QO WELL PROD3;-2.0393913059844E-6
1;base0215;NQDS BHP WELL PROD3;-0.6667080978368116
1;base0215;NQDS QL WELL PROD4;-3.666564913945185E-10
1;base0215;NQDS QW WELL PROD4;-8.967946853396162
1;base0215;NQDS QO WELL PROD4;0.6807294524011603
1;base0215;NQDS BHP WELL PROD4;-0.444413169018431
1;base0215;NQDS QL WELL PROD5;7.846057135476972E-15
1;base0215;NQDS QW WELL PROD5;2.587521380917197E-13
1;base0215;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0215;NQDS BHP WELL PROD5;-0.9449489156565147
1;base0215;NQDS QL WELL PROD6;3.059891326010079E-10
1;base0215;NQDS QW WELL PROD6;-50.31463828429769
1;base0215;NQDS QO WELL PROD6;1.976182726089223
1;base0215;NQDS BHP WELL PROD6;-0.3740239673710829
1;base0215;NQDS QL WELL PROD7;-5.700374120341708E-10
1;base0215;NQDS QW WELL PROD7;-49.66853848257123
1;base0215;NQDS QO WELL PROD7;5.601181467648074
1;base0215;NQDS BHP WELL PROD7;-0.3776184980873253
1;base0215;NQDS QL WELL PROD8;3.834521385843823E-10
1;base0215;NQDS QW WELL PROD8;-6.167846679754577
1;base0215;NQDS QO WELL PROD8;0.1063803092836333
1;base0215;NQDS BHP WELL PROD8;0.3754917563864525
1;base0215;NQDS QL WELL PROD9;5.868353499502282E-11
1;base0215;NQDS QW WELL PROD9;-59.33575320794549
1;base0215;NQDS QO WELL PROD9;1.394118556811596
1;base0215;NQDS BHP WELL PROD9;-0.2316197070224571
1;base0215;NQDS QL WELL PROD10;2.714888921419299E-10
1;base0215;NQDS QW WELL PROD10;-3.248150019359574
1;base0215;NQDS QO WELL PROD10;0.07961196817313825
1;base0215;NQDS BHP WELL PROD10;-0.413625451908302
1;base0215;NQDS QWI WELL INJ1;0.0
1;base0215;NQDS BHP WELL INJ1;0.1561950709221029
1;base0215;NQDS QWI WELL INJ2;0.0
1;base0215;NQDS BHP WELL INJ2;-0.2196695367130943
1;base0215;NQDS QWI WELL INJ3;0.0
1;base0215;NQDS BHP WELL INJ3;-0.2388475018017073
1;base0215;NQDS QWI WELL INJ4;0.0
1;base0215;NQDS BHP WELL INJ4;-0.644182017382527
1;base0215;NQDS QWI WELL INJ5;0.0
1;base0215;NQDS BHP WELL INJ5;-0.2894439136789734
1;base0215;NQDS QWI WELL INJ6;0.0
1;base0215;NQDS BHP WELL INJ6;0.1779163159632709
1;base0215;NQDS QWI WELL INJ7;0.0
1;base0215;NQDS BHP WELL INJ7;-1.304547070195145
1;base0215;NQDS QWI WELL INJ8;0.0
1;base0215;NQDS BHP WELL INJ8;-0.2126588406854379
1;base0215;NQDS QWI WELL INJ9;0.0
1;base0215;NQDS BHP WELL INJ9;-0.5457422707512501
1;base0216;NQDS QL WELL WILDCAT;-1.347436508614771E-10
1;base0216;NQDS QW WELL WILDCAT;-15.79532965967896
1;base0216;NQDS QO WELL WILDCAT;0.4357224670181212
1;base0216;NQDS BHP WELL WILDCAT;-0.6276342763034188
1;base0216;NQDS QL WELL PROD1;-5.880073276017389E-10
1;base0216;NQDS QW WELL PROD1;-3.963018106637324
1;base0216;NQDS QO WELL PROD1;0.3675004390430193
1;base0216;NQDS BHP WELL PROD1;-0.2327691231165112
1;base0216;NQDS QL WELL PROD2;4.350993691929023E-10
1;base0216;NQDS QW WELL PROD2;-6.626253159404433
1;base0216;NQDS QO WELL PROD2;1.493054759752165
1;base0216;NQDS BHP WELL PROD2;-0.1720722862884323
1;base0216;NQDS QL WELL PROD3;1.765624635631634E-14
1;base0216;NQDS QW WELL PROD3;4.973043717907551E-13
1;base0216;NQDS QO WELL PROD3;0.0
1;base0216;NQDS BHP WELL PROD3;-0.7088046726866776
1;base0216;NQDS QL WELL PROD4;3.54168799086324E-10
1;base0216;NQDS QW WELL PROD4;-6.885091838641039
1;base0216;NQDS QO WELL PROD4;0.5226244907066738
1;base0216;NQDS BHP WELL PROD4;-0.5671601890333628
1;base0216;NQDS QL WELL PROD5;5.554759305774792E-15
1;base0216;NQDS QW WELL PROD5;1.831882972729243E-13
1;base0216;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0216;NQDS BHP WELL PROD5;-0.6280472748270924
1;base0216;NQDS QL WELL PROD6;2.027263139495989E-10
1;base0216;NQDS QW WELL PROD6;-29.72123769257091
1;base0216;NQDS QO WELL PROD6;1.167293072956957
1;base0216;NQDS BHP WELL PROD6;-0.4565020402306834
1;base0216;NQDS QL WELL PROD7;3.910709406536516E-10
1;base0216;NQDS QW WELL PROD7;7.619369475203681
1;base0216;NQDS QO WELL PROD7;-0.8591341054475135
1;base0216;NQDS BHP WELL PROD7;-0.7514388681147418
1;base0216;NQDS QL WELL PROD8;2.5728368192682E-10
1;base0216;NQDS QW WELL PROD8;-14.04058582040525
1;base0216;NQDS QO WELL PROD8;0.2421752543570459
1;base0216;NQDS BHP WELL PROD8;0.4533074612976812
1;base0216;NQDS QL WELL PROD9;1.147892653986482E-14
1;base0216;NQDS QW WELL PROD9;-59.35529961535576
1;base0216;NQDS QO WELL PROD9;1.394575148902702
1;base0216;NQDS BHP WELL PROD9;-0.3137588386627091
1;base0216;NQDS QL WELL PROD10;2.548581368872808E-10
1;base0216;NQDS QW WELL PROD10;-9.961229502516373
1;base0216;NQDS QO WELL PROD10;0.2441401523411647
1;base0216;NQDS BHP WELL PROD10;-0.3375353835167966
1;base0216;NQDS QWI WELL INJ1;0.0
1;base0216;NQDS BHP WELL INJ1;0.3798497155114949
1;base0216;NQDS QWI WELL INJ2;0.0
1;base0216;NQDS BHP WELL INJ2;-0.2129397026010213
1;base0216;NQDS QWI WELL INJ3;0.0
1;base0216;NQDS BHP WELL INJ3;-0.279185178213947
1;base0216;NQDS QWI WELL INJ4;0.0
1;base0216;NQDS BHP WELL INJ4;-0.3019875575571707
1;base0216;NQDS QWI WELL INJ5;0.0
1;base0216;NQDS BHP WELL INJ5;-0.3277412378942818
1;base0216;NQDS QWI WELL INJ6;0.0
1;base0216;NQDS BHP WELL INJ6;-0.2995200224800038
1;base0216;NQDS QWI WELL INJ7;0.0
1;base0216;NQDS BHP WELL INJ7;-1.10671986036792
1;base0216;NQDS QWI WELL INJ8;0.0
1;base0216;NQDS BHP WELL INJ8;-0.2358047263592852
1;base0216;NQDS QWI WELL INJ9;0.0
1;base0216;NQDS BHP WELL INJ9;-0.3837963281788552
1;base0217;NQDS QL WELL WILDCAT;-1.78694504770561E-10
1;base0217;NQDS QW WELL WILDCAT;-4.755118699546246
1;base0217;NQDS QO WELL WILDCAT;0.1311735490996452
1;base0217;NQDS BHP WELL WILDCAT;-0.7159379455266202
1;base0217;NQDS QL WELL PROD1;4.971725183252234E-10
1;base0217;NQDS QW WELL PROD1;-1.823167279196861
1;base0217;NQDS QO WELL PROD1;0.1690583785491941
1;base0217;NQDS BHP WELL PROD1;-0.3012967196208162
1;base0217;NQDS QL WELL PROD2;-3.31806733766807E-10
1;base0217;NQDS QW WELL PROD2;3.722365897013313
1;base0217;NQDS QO WELL PROD2;-0.8390635816444599
1;base0217;NQDS BHP WELL PROD2;0.3195725731380376
1;base0217;NQDS QL WELL PROD3;1.551566538122974E-11
1;base0217;NQDS QW WELL PROD3;3.508419109046089E-7
1;base0217;NQDS QO WELL PROD3;-2.898277825265391E-9
1;base0217;NQDS BHP WELL PROD3;-0.7696316833539716
1;base0217;NQDS QL WELL PROD4;2.27401948215416E-10
1;base0217;NQDS QW WELL PROD4;-8.65315841849588
1;base0217;NQDS QO WELL PROD4;0.6567877733677403
1;base0217;NQDS BHP WELL PROD4;-0.5447274558552297
1;base0217;NQDS QL WELL PROD5;2.859111946152471E-14
