VERSION;7.2.1.201802190531
DATE;05/09/2018 10:24
ITERATION;MODEL;OBJECTIVE FUNCTION;VALUE
1;base0157;NQDS BHP WELL PROD10;-0.4948741390398904
1;base0157;NQDS QWI WELL INJ1;0.0
1;base0157;NQDS BHP WELL INJ1;-0.3110443062180482
1;base0157;NQDS QWI WELL INJ2;0.0
1;base0157;NQDS BHP WELL INJ2;-0.2267433126987302
1;base0157;NQDS QWI WELL INJ3;0.0
1;base0157;NQDS BHP WELL INJ3;0.3551360398191413
1;base0157;NQDS QWI WELL INJ4;0.0
1;base0157;NQDS BHP WELL INJ4;-0.6553240492921724
1;base0157;NQDS QWI WELL INJ5;0.0
1;base0157;NQDS BHP WELL INJ5;-0.2990313249024307
1;base0157;NQDS QWI WELL INJ6;0.0
1;base0157;NQDS BHP WELL INJ6;-0.4575278142060396
1;base0157;NQDS QWI WELL INJ7;0.0
1;base0157;NQDS BHP WELL INJ7;-0.4340453707344037
1;base0157;NQDS QWI WELL INJ8;0.0
1;base0157;NQDS BHP WELL INJ8;0.2499458135243704
1;base0157;NQDS QWI WELL INJ9;0.0
1;base0157;NQDS BHP WELL INJ9;-0.4728629244173967
1;base0158;NQDS QL WELL WILDCAT;-1.502903912631264E-10
1;base0158;NQDS QW WELL WILDCAT;-11.1916661252378
1;base0158;NQDS QO WELL WILDCAT;0.3087308740172733
1;base0158;NQDS BHP WELL WILDCAT;-0.8780801461595183
1;base0158;NQDS QL WELL PROD1;5.710582109342103E-10
1;base0158;NQDS QW WELL PROD1;10.50874678311617
1;base0158;NQDS QO WELL PROD1;-0.9745251229159061
1;base0158;NQDS BHP WELL PROD1;-0.3236962516779621
1;base0158;NQDS QL WELL PROD2;-4.458802271988048E-10
1;base0158;NQDS QW WELL PROD2;-4.581781343600415
1;base0158;NQDS QO WELL PROD2;1.032354513588268
1;base0158;NQDS BHP WELL PROD2;0.2357475487354661
1;base0158;NQDS QL WELL PROD3;-3.975659510870504E-11
1;base0158;NQDS QW WELL PROD3;1.760546269532095E-9
1;base0158;NQDS QO WELL PROD3;-4.528559101977173E-11
1;base0158;NQDS BHP WELL PROD3;-0.7141663633911637
1;base0158;NQDS QL WELL PROD4;3.326559960282438E-10
1;base0158;NQDS QW WELL PROD4;-2.34226687692667
1;base0158;NQDS QO WELL PROD4;0.1778026706360559
1;base0158;NQDS BHP WELL PROD4;-0.6045080571992073
1;base0158;NQDS QL WELL PROD5;2.865465454842397E-14
1;base0158;NQDS QW WELL PROD5;9.449909684137916E-13
1;base0158;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0158;NQDS BHP WELL PROD5;-1.624711622161636
1;base0158;NQDS QL WELL PROD6;5.408101655025416E-10
1;base0158;NQDS QW WELL PROD6;-22.10671360711386
1;base0158;NQDS QO WELL PROD6;0.8682686198662357
1;base0158;NQDS BHP WELL PROD6;-5.32876351666076
1;base0158;NQDS QL WELL PROD7;4.627903694934227E-10
1;base0158;NQDS QW WELL PROD7;-0.6964588466154227
1;base0158;NQDS QO WELL PROD7;0.07850799210372875
1;base0158;NQDS BHP WELL PROD7;-0.6157004698568943
1;base0158;NQDS QL WELL PROD8;2.959382840848158E-10
1;base0158;NQDS QW WELL PROD8;1.506704099766774
1;base0158;NQDS QO WELL PROD8;-0.02598135990702892
1;base0158;NQDS BHP WELL PROD8;0.5226175238219511
1;base0158;NQDS QL WELL PROD9;2.282570108781063E-10
1;base0158;NQDS QW WELL PROD9;-4.850713770785377
1;base0158;NQDS QO WELL PROD9;0.1139827953133312
1;base0158;NQDS BHP WELL PROD9;-0.3515859171220071
1;base0158;NQDS QL WELL PROD10;2.369797205583714E-10
1;base0158;NQDS QW WELL PROD10;1.239802040301278
1;base0158;NQDS QO WELL PROD10;-0.03039606737546876
1;base0158;NQDS BHP WELL PROD10;-0.4488817435410423
1;base0158;NQDS QWI WELL INJ1;0.0
1;base0158;NQDS BHP WELL INJ1;-0.2931826043470695
1;base0158;NQDS QWI WELL INJ2;0.0
1;base0158;NQDS BHP WELL INJ2;-0.2058222981370409
1;base0158;NQDS QWI WELL INJ3;0.0
1;base0158;NQDS BHP WELL INJ3;0.3276074432222534
1;base0158;NQDS QWI WELL INJ4;0.0
1;base0158;NQDS BHP WELL INJ4;-0.5596571248581959
1;base0158;NQDS QWI WELL INJ5;0.0
1;base0158;NQDS BHP WELL INJ5;-0.2811153179384537
1;base0158;NQDS QWI WELL INJ6;0.0
1;base0158;NQDS BHP WELL INJ6;-0.4543762365200254
1;base0158;NQDS QWI WELL INJ7;0.0
1;base0158;NQDS BHP WELL INJ7;-0.7291031778173905
1;base0158;NQDS QWI WELL INJ8;0.0
1;base0158;NQDS BHP WELL INJ8;-0.2267999107718768
1;base0158;NQDS QWI WELL INJ9;0.0
1;base0158;NQDS BHP WELL INJ9;-0.4266358418075521
1;base0159;NQDS QL WELL WILDCAT;-1.60520295262468E-10
1;base0159;NQDS QW WELL WILDCAT;-1.212035795361462
1;base0159;NQDS QO WELL WILDCAT;0.03342877044441138
1;base0159;NQDS BHP WELL WILDCAT;-0.475375753178769
1;base0159;NQDS QL WELL PROD1;5.492796515679414E-10
1;base0159;NQDS QW WELL PROD1;-0.2849017368025327
1;base0159;NQDS QO WELL PROD1;0.02643285289395673
1;base0159;NQDS BHP WELL PROD1;-0.2914677761521028
1;base0159;NQDS QL WELL PROD2;5.731029848655922E-10
1;base0159;NQDS QW WELL PROD2;8.07870363035791
1;base0159;NQDS QO WELL PROD2;-1.820900741118821
1;base0159;NQDS BHP WELL PROD2;-0.2709811529318629
1;base0159;NQDS QL WELL PROD3;2.031797559850686E-14
1;base0159;NQDS QW WELL PROD3;5.722744170626429E-13
1;base0159;NQDS QO WELL PROD3;0.0
1;base0159;NQDS BHP WELL PROD3;-0.7735703880606275
1;base0159;NQDS QL WELL PROD4;-2.093072698871953E-10
1;base0159;NQDS QW WELL PROD4;-28.40980967765138
1;base0159;NQDS QO WELL PROD4;2.156441722756323
1;base0159;NQDS BHP WELL PROD4;-0.5978169989477164
1;base0159;NQDS QL WELL PROD5;1.331839662505338E-14
1;base0159;NQDS QW WELL PROD5;4.39222343551875E-13
1;base0159;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0159;NQDS BHP WELL PROD5;-1.386077944051525
1;base0159;NQDS QL WELL PROD6;5.610182192344176E-10
1;base0159;NQDS QW WELL PROD6;-26.54806619780567
1;base0159;NQDS QO WELL PROD6;1.042691061163687
1;base0159;NQDS BHP WELL PROD6;-12.37919954877259
1;base0159;NQDS QL WELL PROD7;4.198629497960864E-10
1;base0159;NQDS QW WELL PROD7;-4.710478837456651
1;base0159;NQDS QO WELL PROD7;0.5312125956095004
1;base0159;NQDS BHP WELL PROD7;-0.5908200829338635
1;base0159;NQDS QL WELL PROD8;-3.737041958421757E-10
1;base0159;NQDS QW WELL PROD8;-0.9055612877281286
1;base0159;NQDS QO WELL PROD8;0.01561326125198765
1;base0159;NQDS BHP WELL PROD8;0.4879256365228519
1;base0159;NQDS QL WELL PROD9;2.438656929455347E-10
1;base0159;NQDS QW WELL PROD9;-36.69640643672127
1;base0159;NQDS QO WELL PROD9;0.8622085071111263
1;base0159;NQDS BHP WELL PROD9;-0.4002841900013918
1;base0159;NQDS QL WELL PROD10;-2.48598182670083E-10
1;base0159;NQDS QW WELL PROD10;-1.216534958060186
1;base0159;NQDS QO WELL PROD10;0.02982414430253996
1;base0159;NQDS BHP WELL PROD10;-0.4305748915277697
1;base0159;NQDS QWI WELL INJ1;0.0
1;base0159;NQDS BHP WELL INJ1;-0.1883648540807794
1;base0159;NQDS QWI WELL INJ2;0.0
1;base0159;NQDS BHP WELL INJ2;-0.1890732208126706
1;base0159;NQDS QWI WELL INJ3;0.0
1;base0159;NQDS BHP WELL INJ3;-0.2894740604787184
1;base0159;NQDS QWI WELL INJ4;0.0
1;base0159;NQDS BHP WELL INJ4;-0.7239292062941752
1;base0159;NQDS QWI WELL INJ5;0.0
1;base0159;NQDS BHP WELL INJ5;-0.2640961786286146
1;base0159;NQDS QWI WELL INJ6;0.0
1;base0159;NQDS BHP WELL INJ6;-0.3763158544534179
1;base0159;NQDS QWI WELL INJ7;0.0
1;base0159;NQDS BHP WELL INJ7;-0.6593733131828496
1;base0159;NQDS QWI WELL INJ8;0.0
1;base0159;NQDS BHP WELL INJ8;0.1935913172363005
1;base0159;NQDS QWI WELL INJ9;0.0
1;base0159;NQDS BHP WELL INJ9;-0.4270575480841557
1;base0160;NQDS QL WELL WILDCAT;-1.944291156962094E-10
1;base0160;NQDS QW WELL WILDCAT;3.312815919590665
1;base0160;NQDS QO WELL WILDCAT;-0.09138573349786172
1;base0160;NQDS BHP WELL WILDCAT;-0.5182935977061138
1;base0160;NQDS QL WELL PROD1;3.97389794490466E-10
1;base0160;NQDS QW WELL PROD1;4.867995534800715
1;base0160;NQDS QO WELL PROD1;-0.4514290839485514
1;base0160;NQDS BHP WELL PROD1;-0.3168330853960074
1;base0160;NQDS QL WELL PROD2;-5.370603967387005E-10
1;base0160;NQDS QW WELL PROD2;-0.416691647515652
1;base0160;NQDS QO WELL PROD2;0.09389062812902405
1;base0160;NQDS BHP WELL PROD2;0.2509602745394983
1;base0160;NQDS QL WELL PROD3;-3.258213813719872E-11
1;base0160;NQDS QW WELL PROD3;1.973899680411132E-9
1;base0160;NQDS QO WELL PROD3;-4.528559101977173E-11
1;base0160;NQDS BHP WELL PROD3;-0.7046439332404394
1;base0160;NQDS QL WELL PROD4;-3.19706122665313E-10
1;base0160;NQDS QW WELL PROD4;-3.903270920876407
1;base0160;NQDS QO WELL PROD4;0.2962922918606941
1;base0160;NQDS BHP WELL PROD4;-0.5777137683245043
1;base0160;NQDS QL WELL PROD5;5.793969272358004E-14
1;base0160;NQDS QW WELL PROD5;1.910771119014061E-12
1;base0160;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0160;NQDS BHP WELL PROD5;-1.140507816835668
1;base0160;NQDS QL WELL PROD6;-6.081291348142102E-10
1;base0160;NQDS QW WELL PROD6;-31.37857031552687
1;base0160;NQDS QO WELL PROD6;1.232419639066225
1;base0160;NQDS BHP WELL PROD6;-5.571980380769192
1;base0160;NQDS QL WELL PROD7;-6.217553137095446E-10
1;base0160;NQDS QW WELL PROD7;-1.043206760612168
1;base0160;NQDS QO WELL PROD7;0.1176873932460152
1;base0160;NQDS BHP WELL PROD7;-0.86506201566959
1;base0160;NQDS QL WELL PROD8;-2.809030226188838E-10
1;base0160;NQDS QW WELL PROD8;-0.9211844691136413
1;base0160;NQDS QO WELL PROD8;0.01588022037098795
1;base0160;NQDS BHP WELL PROD8;0.6017939373310925
1;base0160;NQDS QL WELL PROD9;4.145914973554105E-10
1;base0160;NQDS QW WELL PROD9;-1.825675995040339
1;base0160;NQDS QO WELL PROD9;0.04288470051947778
1;base0160;NQDS BHP WELL PROD9;-0.3535677645426918
1;base0160;NQDS QL WELL PROD10;-2.343386725629156E-10
1;base0160;NQDS QW WELL PROD10;-1.485550678702518
1;base0160;NQDS QO WELL PROD10;0.03640595112730983
1;base0160;NQDS BHP WELL PROD10;-0.4429007977934031
1;base0160;NQDS QWI WELL INJ1;0.0
1;base0160;NQDS BHP WELL INJ1;-0.2797212306966016
1;base0160;NQDS QWI WELL INJ2;0.0
1;base0160;NQDS BHP WELL INJ2;-0.1891550951850854
1;base0160;NQDS QWI WELL INJ3;0.0
1;base0160;NQDS BHP WELL INJ3;0.3132533332994985
1;base0160;NQDS QWI WELL INJ4;0.0
1;base0160;NQDS BHP WELL INJ4;-0.6923963345852269
1;base0160;NQDS QWI WELL INJ5;0.0
1;base0160;NQDS BHP WELL INJ5;-0.283610151275196
1;base0160;NQDS QWI WELL INJ6;0.0
1;base0160;NQDS BHP WELL INJ6;-0.4330843885707357
1;base0160;NQDS QWI WELL INJ7;0.0
1;base0160;NQDS BHP WELL INJ7;-0.9925930521272622
1;base0160;NQDS QWI WELL INJ8;0.0
1;base0160;NQDS BHP WELL INJ8;-0.2464720215654698
1;base0160;NQDS QWI WELL INJ9;0.0
1;base0160;NQDS BHP WELL INJ9;-0.4656970370500918
1;base0161;NQDS QL WELL WILDCAT;-2.381711475261218E-10
1;base0161;NQDS QW WELL WILDCAT;-1.593468244099945
1;base0161;NQDS QO WELL WILDCAT;0.04395391503382525
1;base0161;NQDS BHP WELL WILDCAT;-0.8224056795888152
1;base0161;NQDS QL WELL PROD1;6.144721766007223E-10
1;base0161;NQDS QW WELL PROD1;4.809690315681217
1;base0161;NQDS QO WELL PROD1;-0.4460082231791031
1;base0161;NQDS BHP WELL PROD1;-0.3191635753986653
1;base0161;NQDS QL WELL PROD2;6.106755569381047E-10
1;base0161;NQDS QW WELL PROD2;-1.951577837293405
1;base0161;NQDS QO WELL PROD2;0.4396729003705164
1;base0161;NQDS BHP WELL PROD2;0.225045260280004
1;base0161;NQDS QL WELL PROD3;1.782764512907159E-14
1;base0161;NQDS QW WELL PROD3;5.021319754212551E-13
1;base0161;NQDS QO WELL PROD3;0.0
1;base0161;NQDS BHP WELL PROD3;-0.6956186373886974
1;base0161;NQDS QL WELL PROD4;3.015129755770464E-10
1;base0161;NQDS QW WELL PROD4;-7.61155770250407
1;base0161;NQDS QO WELL PROD4;0.5777630379736313
1;base0161;NQDS BHP WELL PROD4;-0.7101728798413375
1;base0161;NQDS QL WELL PROD5;-2.593281383116233E-11
1;base0161;NQDS QW WELL PROD5;1.113326902088382E-9
1;base0161;NQDS QO WELL PROD5;2.325890296084465E-9
1;base0161;NQDS BHP WELL PROD5;-3.503561984911505
1;base0161;NQDS QL WELL PROD6;4.062266668644171E-10
1;base0161;NQDS QW WELL PROD6;-37.22004171345976
1;base0161;NQDS QO WELL PROD6;1.461857489515913
1;base0161;NQDS BHP WELL PROD6;-3.415217990932415
1;base0161;NQDS QL WELL PROD7;-5.565614890238629E-10
1;base0161;NQDS QW WELL PROD7;0.3254230319475546
1;base0161;NQDS QO WELL PROD7;-0.03668508128062586
1;base0161;NQDS BHP WELL PROD7;-0.4969873719090423
1;base0161;NQDS QL WELL PROD8;3.745360364482339E-10
1;base0161;NQDS QW WELL PROD8;-5.034756215889687
1;base0161;NQDS QO WELL PROD8;0.08682911614068822
1;base0161;NQDS BHP WELL PROD8;0.5011281884154806
1;base0161;NQDS QL WELL PROD9;2.174975804554839E-10
1;base0161;NQDS QW WELL PROD9;-38.49084656373393
1;base0161;NQDS QO WELL PROD9;0.9043702421926043
1;base0161;NQDS BHP WELL PROD9;-0.5669468419986591
1;base0161;NQDS QL WELL PROD10;-1.428205370292814E-10
1;base0161;NQDS QW WELL PROD10;-4.060484818527772
1;base0161;NQDS QO WELL PROD10;0.09951964118705509
1;base0161;NQDS BHP WELL PROD10;-0.4265728904790375
1;base0161;NQDS QWI WELL INJ1;0.0
1;base0161;NQDS BHP WELL INJ1;-0.215363618818067
1;base0161;NQDS QWI WELL INJ2;0.0
1;base0161;NQDS BHP WELL INJ2;-0.1947998907579836
1;base0161;NQDS QWI WELL INJ3;0.0
1;base0161;NQDS BHP WELL INJ3;0.3203715207763075
1;base0161;NQDS QWI WELL INJ4;0.0
1;base0161;NQDS BHP WELL INJ4;-0.6825958457556488
1;base0161;NQDS QWI WELL INJ5;0.0
1;base0161;NQDS BHP WELL INJ5;-0.2693280712546501
1;base0161;NQDS QWI WELL INJ6;0.0
1;base0161;NQDS BHP WELL INJ6;-0.2743791639048924
1;base0161;NQDS QWI WELL INJ7;0.0
1;base0161;NQDS BHP WELL INJ7;-1.00759490705801
1;base0161;NQDS QWI WELL INJ8;0.0
1;base0161;NQDS BHP WELL INJ8;-0.224361075479813
1;base0161;NQDS QWI WELL INJ9;0.0
1;base0161;NQDS BHP WELL INJ9;-0.449166445427298
1;base0162;NQDS QL WELL WILDCAT;-1.489225277234049E-10
1;base0162;NQDS QW WELL WILDCAT;-1.151076592101216
1;base0162;NQDS QO WELL WILDCAT;0.03174924666679018
1;base0162;NQDS BHP WELL WILDCAT;-0.61896493099538
1;base0162;NQDS QL WELL PROD1;-3.752928693065175E-10
1;base0162;NQDS QW WELL PROD1;1.798351879072613
1;base0162;NQDS QO WELL PROD1;-0.1667713672973698
1;base0162;NQDS BHP WELL PROD1;-0.3334883621832414
1;base0162;NQDS QL WELL PROD2;-6.212642211585584E-10
1;base0162;NQDS QW WELL PROD2;0.7627440851982847
1;base0162;NQDS QO WELL PROD2;-0.1719083632750734
1;base0162;NQDS BHP WELL PROD2;0.2906438796283857
1;base0162;NQDS QL WELL PROD3;1.277223385476792E-10
1;base0162;NQDS QW WELL PROD3;0.001249031298437212
1;base0162;NQDS QO WELL PROD3;-1.106471902504287E-5
1;base0162;NQDS BHP WELL PROD3;-0.8401500281525563
1;base0162;NQDS QL WELL PROD4;-4.027704815172993E-10
1;base0162;NQDS QW WELL PROD4;2.365013485148862
1;base0162;NQDS QO WELL PROD4;-0.179495384788246
1;base0162;NQDS BHP WELL PROD4;-0.583932624844765
1;base0162;NQDS QL WELL PROD5;2.470784702795989E-11
1;base0162;NQDS QW WELL PROD5;3.760558315550802E-6
1;base0162;NQDS QO WELL PROD5;-1.544850591720299E-8
1;base0162;NQDS BHP WELL PROD5;-1.976438481832593
1;base0162;NQDS QL WELL PROD6;-4.056052748252182E-10
1;base0162;NQDS QW WELL PROD6;-21.11420888506671
1;base0162;NQDS QO WELL PROD6;0.829234036442774
1;base0162;NQDS BHP WELL PROD6;-0.5790386259588322
1;base0162;NQDS QL WELL PROD7;-4.528119615267524E-10
1;base0162;NQDS QW WELL PROD7;2.963177021371067
1;base0162;NQDS QO WELL PROD7;-0.3341001707975001
1;base0162;NQDS BHP WELL PROD7;-0.6246071227557464
1;base0162;NQDS QL WELL PROD8;-3.540288270175955E-10
1;base0162;NQDS QW WELL PROD8;-0.8277832217573438
1;base0162;NQDS QO WELL PROD8;0.01427146716915882
1;base0162;NQDS BHP WELL PROD8;0.5727267071546819
1;base0162;NQDS QL WELL PROD9;5.720514942067202E-10
1;base0162;NQDS QW WELL PROD9;2.001314692846604
1;base0162;NQDS QO WELL PROD9;-0.04703266545429023
1;base0162;NQDS BHP WELL PROD9;0.4096728136535986
1;base0162;NQDS QL WELL PROD10;1.765937686145742E-10
1;base0162;NQDS QW WELL PROD10;0.6608900085645276
1;base0162;NQDS QO WELL PROD10;-0.01619350702504657
1;base0162;NQDS BHP WELL PROD10;-0.4557330815507948
1;base0162;NQDS QWI WELL INJ1;0.0
1;base0162;NQDS BHP WELL INJ1;-0.2923850232476725
1;base0162;NQDS QWI WELL INJ2;0.0
1;base0162;NQDS BHP WELL INJ2;-0.2375076152959365
1;base0162;NQDS QWI WELL INJ3;0.0
1;base0162;NQDS BHP WELL INJ3;0.3498586843871207
1;base0162;NQDS QWI WELL INJ4;0.0
1;base0162;NQDS BHP WELL INJ4;-0.6526129505282278
1;base0162;NQDS QWI WELL INJ5;0.0
1;base0162;NQDS BHP WELL INJ5;-0.2879061416944226
1;base0162;NQDS QWI WELL INJ6;0.0
1;base0162;NQDS BHP WELL INJ6;-0.4314409329692824
1;base0162;NQDS QWI WELL INJ7;0.0
1;base0162;NQDS BHP WELL INJ7;-0.8598573710446051
1;base0162;NQDS QWI WELL INJ8;0.0
1;base0162;NQDS BHP WELL INJ8;-0.2535914704201637
1;base0162;NQDS QWI WELL INJ9;0.0
1;base0162;NQDS BHP WELL INJ9;-0.4452043217162139
1;base0163;NQDS QL WELL WILDCAT;-1.654882398634181E-10
1;base0163;NQDS QW WELL WILDCAT;-1.722728122966847
1;base0163;NQDS QO WELL WILDCAT;0.0475227942813966
1;base0163;NQDS BHP WELL WILDCAT;-0.7007469508525384
1;base0163;NQDS QL WELL PROD1;-3.902457410737448E-10
1;base0163;NQDS QW WELL PROD1;3.710838110984072
1;base0163;NQDS QO WELL PROD1;-0.3441297538792534
1;base0163;NQDS BHP WELL PROD1;-0.3403620599882448
1;base0163;NQDS QL WELL PROD2;-7.342399848950257E-10
1;base0163;NQDS QW WELL PROD2;7.779388126219765
1;base0163;NQDS QO WELL PROD2;-1.753443322573945
1;base0163;NQDS BHP WELL PROD2;0.3634765302220798
1;base0163;NQDS QL WELL PROD3;-1.679052763934117E-10
1;base0163;NQDS QW WELL PROD3;0.2443778884681857
1;base0163;NQDS QO WELL PROD3;-0.002169069177148204
1;base0163;NQDS BHP WELL PROD3;-0.889995291275982
1;base0163;NQDS QL WELL PROD4;-2.880609004809547E-10
1;base0163;NQDS QW WELL PROD4;-8.547900645137371
1;base0163;NQDS QO WELL PROD4;0.6488412923032763
1;base0163;NQDS BHP WELL PROD4;-0.6081277361684535
1;base0163;NQDS QL WELL PROD5;2.458888961115961E-11
1;base0163;NQDS QW WELL PROD5;8.109076508530988E-10
1;base0163;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0163;NQDS BHP WELL PROD5;-3.84359055007298
1;base0163;NQDS QL WELL PROD6;-5.218123066601431E-10
1;base0163;NQDS QW WELL PROD6;-19.72049265797339
1;base0163;NQDS QO WELL PROD6;0.7745419215074865
1;base0163;NQDS BHP WELL PROD6;-6.477545179908842
1;base0163;NQDS QL WELL PROD7;-4.164507250438475E-10
1;base0163;NQDS QW WELL PROD7;-15.34695262809893
1;base0163;NQDS QO WELL PROD7;1.730710182898493
1;base0163;NQDS BHP WELL PROD7;-0.651467763173441
1;base0163;NQDS QL WELL PROD8;3.880007381305122E-10
1;base0163;NQDS QW WELL PROD8;3.403991311212055
1;base0163;NQDS QO WELL PROD8;-0.05870495815280069
1;base0163;NQDS BHP WELL PROD8;0.5599204359719718
1;base0163;NQDS QL WELL PROD9;1.61336137443067E-10
1;base0163;NQDS QW WELL PROD9;-31.08452983866656
1;base0163;NQDS QO WELL PROD9;0.730362529042187
1;base0163;NQDS BHP WELL PROD9;-0.3670420116226979
1;base0163;NQDS QL WELL PROD10;-2.452178964362262E-10
1;base0163;NQDS QW WELL PROD10;9.285714144804844
1;base0163;NQDS QO WELL PROD10;-0.2276152532453046
1;base0163;NQDS BHP WELL PROD10;-0.4222447756451717
1;base0163;NQDS QWI WELL INJ1;0.0
1;base0163;NQDS BHP WELL INJ1;-0.2687844450178006
1;base0163;NQDS QWI WELL INJ2;0.0
1;base0163;NQDS BHP WELL INJ2;-0.2125045523131575
1;base0163;NQDS QWI WELL INJ3;0.0
1;base0163;NQDS BHP WELL INJ3;0.3804937135584255
1;base0163;NQDS QWI WELL INJ4;0.0
1;base0163;NQDS BHP WELL INJ4;-0.560179943573853
1;base0163;NQDS QWI WELL INJ5;0.0
1;base0163;NQDS BHP WELL INJ5;-0.2871082972043572
1;base0163;NQDS QWI WELL INJ6;0.0
1;base0163;NQDS BHP WELL INJ6;-0.2813245520653758
1;base0163;NQDS QWI WELL INJ7;0.0
1;base0163;NQDS BHP WELL INJ7;-0.79322316629202
1;base0163;NQDS QWI WELL INJ8;0.0
1;base0163;NQDS BHP WELL INJ8;-0.2271950493218373
1;base0163;NQDS QWI WELL INJ9;0.0
1;base0163;NQDS BHP WELL INJ9;-0.4569864481048479
1;base0164;NQDS QL WELL WILDCAT;1.517996370269967E-10
1;base0164;NQDS QW WELL WILDCAT;-1.480580424241941
1;base0164;NQDS QO WELL WILDCAT;0.04084325589020745
1;base0164;NQDS BHP WELL WILDCAT;-0.7246823503734047
1;base0164;NQDS QL WELL PROD1;3.389307858857815E-10
1;base0164;NQDS QW WELL PROD1;9.623942414401728
1;base0164;NQDS QO WELL PROD1;-0.8924795290247416
1;base0164;NQDS BHP WELL PROD1;-0.4065336935456418
1;base0164;NQDS QL WELL PROD2;-4.587437962139925E-10
1;base0164;NQDS QW WELL PROD2;4.465438492984964
1;base0164;NQDS QO WELL PROD2;-1.006530617056477
1;base0164;NQDS BHP WELL PROD2;0.334185874755074
1;base0164;NQDS QL WELL PROD3;1.597028317829777E-14
1;base0164;NQDS QW WELL PROD3;4.498176726256785E-13
1;base0164;NQDS QO WELL PROD3;0.0
1;base0164;NQDS BHP WELL PROD3;-0.6792265425265605
1;base0164;NQDS QL WELL PROD4;3.269798917713143E-10
1;base0164;NQDS QW WELL PROD4;-7.730521587638952
1;base0164;NQDS QO WELL PROD4;0.5868127980311514
1;base0164;NQDS BHP WELL PROD4;-0.6383674574318173
1;base0164;NQDS QL WELL PROD5;3.357053338756054E-11
1;base0164;NQDS QW WELL PROD5;3.292572613845959E-7
1;base0164;NQDS QO WELL PROD5;-7.178673753347113E-10
1;base0164;NQDS BHP WELL PROD5;-1.620640787035938
1;base0164;NQDS QL WELL PROD6;4.468529717748042E-10
1;base0164;NQDS QW WELL PROD6;39.51790063678731
1;base0164;NQDS QO WELL PROD6;-1.551984527955585
1;base0164;NQDS BHP WELL PROD6;-0.6199650832945655
1;base0164;NQDS QL WELL PROD7;-4.730997450184133E-10
1;base0164;NQDS QW WELL PROD7;-1.964322127136843
1;base0164;NQDS QO WELL PROD7;0.2215266708477256
1;base0164;NQDS BHP WELL PROD7;-0.6483252389950448
1;base0164;NQDS QL WELL PROD8;-3.713879839167951E-10
1;base0164;NQDS QW WELL PROD8;-1.383201616467503
1;base0164;NQDS QO WELL PROD8;0.02384210092492722
1;base0164;NQDS BHP WELL PROD8;0.6000430034445732
1;base0164;NQDS QL WELL PROD9;-3.973701636063062E-10
1;base0164;NQDS QW WELL PROD9;17.01601460428635
1;base0164;NQDS QO WELL PROD9;-0.3998132330998773
1;base0164;NQDS BHP WELL PROD9;0.5144409131886519
1;base0164;NQDS QL WELL PROD10;-2.56742544778452E-10
1;base0164;NQDS QW WELL PROD10;1.646841884507275
1;base0164;NQDS QO WELL PROD10;-0.04036530155513797
1;base0164;NQDS BHP WELL PROD10;-0.4782812987972923
1;base0164;NQDS QWI WELL INJ1;0.0
1;base0164;NQDS BHP WELL INJ1;-0.3872336603057132
1;base0164;NQDS QWI WELL INJ2;0.0
1;base0164;NQDS BHP WELL INJ2;-0.2492582459992282
1;base0164;NQDS QWI WELL INJ3;0.0
1;base0164;NQDS BHP WELL INJ3;0.3545418797418173
1;base0164;NQDS QWI WELL INJ4;0.0
1;base0164;NQDS BHP WELL INJ4;-0.5901435281687419
1;base0164;NQDS QWI WELL INJ5;0.0
1;base0164;NQDS BHP WELL INJ5;-0.2973426259754331
1;base0164;NQDS QWI WELL INJ6;0.0
1;base0164;NQDS BHP WELL INJ6;-0.4995263100035897
1;base0164;NQDS QWI WELL INJ7;0.0
1;base0164;NQDS BHP WELL INJ7;-0.778612964870948
1;base0164;NQDS QWI WELL INJ8;0.0
1;base0164;NQDS BHP WELL INJ8;0.2489110540088778
1;base0164;NQDS QWI WELL INJ9;0.0
1;base0164;NQDS BHP WELL INJ9;-0.4701469216298571
1;base0165;NQDS QL WELL WILDCAT;-1.929203812433983E-10
1;base0165;NQDS QW WELL WILDCAT;9.220765463296095
1;base0165;NQDS QO WELL WILDCAT;-0.2543527359910307
1;base0165;NQDS BHP WELL WILDCAT;-0.7324338464500404
1;base0165;NQDS QL WELL PROD1;-5.381466919459539E-10
1;base0165;NQDS QW WELL PROD1;1.926790880809732
1;base0165;NQDS QO WELL PROD1;-0.1786787395041332
1;base0165;NQDS BHP WELL PROD1;-0.297333807760255
1;base0165;NQDS QL WELL PROD2;-4.15717503677501E-10
1;base0165;NQDS QW WELL PROD2;-4.276366060810332
1;base0165;NQDS QO WELL PROD2;0.9635244051724193
1;base0165;NQDS BHP WELL PROD2;-0.2509488895538205
1;base0165;NQDS QL WELL PROD3;1.279476754837193E-10
1;base0165;NQDS QW WELL PROD3;3.267845813146457E-4
1;base0165;NQDS QO WELL PROD3;-2.902534670821249E-6
1;base0165;NQDS BHP WELL PROD3;-0.9935571015189627
1;base0165;NQDS QL WELL PROD4;3.002865525391586E-10
1;base0165;NQDS QW WELL PROD4;-3.962707249410696
